house,district,census_tract,country,wealth_index,hh_size,migrant_num,any_remit,migrant_hh,migrant_loc,hh_months,remit,lat,long
1622,matam,wodabe,senegal,-3.27180863067279,9,0,NA,NA,NA,NA,NA,15.54077403,-13.24904558
1138,kaolack,payemar biram,senegal,-2.65296692236054,5,0,NA,NA,NA,NA,NA,13.95111667,-16.14733245
1517,kanel,dirou dirou,senegal,-3.6474822710275,12,0,NA,NA,NA,NA,NA,15.28333636,-12.96397454
1765,bakel,woyndou coly,senegal,-3.36494159874423,12,1,1,hh,international,120,1,14.09665984,-12.93232536
1724,bignona,kuba loulou,senegal,-3.4947845824121,5,1,NA,hh,national,12,NA,12.86870668,-16.64374447
1516,kanel,dirou dirou,senegal,-3.69428729677009,19,2,1,hh,international,2,NA,15.28333636,-12.96397454
1516,kanel,dirou dirou,senegal,-3.69428729677009,19,2,1,hh,national,12,1,15.28333636,-12.96397454
1729,bignona,couba,senegal,-3.41857720617924,3,2,NA,hh,international,120,NA,12.86870668,-16.64374447
1729,bignona,couba,senegal,-3.41857720617924,3,2,NA,hh,national,132,NA,12.86870668,-16.64374447
1791,sedhiou,boufaraghore,senegal,-3.16715338292197,6,0,NA,NA,NA,NA,NA,13.22542691,-15.64955829
1575,ranerou,teguinguel,senegal,-3.85872542639279,10,0,NA,NA,NA,NA,NA,15.00226737,-14.67912165
1148,kaolack,paymarwolof,senegal,-2.67207591160144,6,1,1,hh,international,60,1,13.95111667,-16.14733245
1712,bignona,hilole,senegal,-2.9611840879292,9,0,NA,NA,NA,NA,NA,12.85643014,-16.67789504
1619,matam,wodabe,senegal,-3.1008991564096,6,0,NA,NA,NA,NA,NA,15.54077403,-13.24904558
1167,nioro,sonkorong,senegal,-3.09301835791396,16,1,1,hh,international,48,1,13.76929622,-15.58749555
873,fatick,belky diane,senegal,-3.94666973774926,8,1,1,hh,national,27,1,NA,NA
1615,matam,wodabe,senegal,-3.96226694064065,8,0,NA,NA,NA,NA,NA,15.54077403,-13.24904558
1614,matam,wodabe,senegal,-4.89706475793382,14,0,NA,NA,NA,NA,NA,15.54077403,-13.24904558
1172,nioro,sonkorong,senegal,-2.76945112588939,13,1,1,hh,international,41,1,13.76929622,-15.58749555
389,mbour,thiarene h2,senegal,-3.68285934269636,8,1,1,hh,national,84,1,15.7668346,-13.47659022
876,fatick,belky,senegal,-2.8825794847221,17,6,1,hh,national,60,1,14.5609965,-16.33790165
876,fatick,belky,senegal,-2.8825794847221,17,6,1,hh,national,24,NA,14.5609965,-16.33790165
876,fatick,belky,senegal,-2.8825794847221,17,6,1,hh,international,12,NA,14.5609965,-16.33790165
1793,sedhiou,boufaradong,senegal,-3.95437681781662,15,0,NA,NA,NA,NA,NA,13.22542691,-15.64955829
871,fatick,belky,senegal,-2.91104904100425,16,4,1,hh,national,132,NA,14.5609965,-16.33790165
871,fatick,belky,senegal,-2.91104904100425,16,4,1,hh,national,12,NA,14.5609965,-16.33790165
871,fatick,belky,senegal,-2.91104904100425,16,4,1,hh,national,48,NA,14.5609965,-16.33790165
871,fatick,belky,senegal,-2.91104904100425,16,4,1,hh,national,36,NA,14.5609965,-16.33790165
871,fatick,belky,senegal,-2.91104904100425,16,4,1,non-hh,national,NA,1,14.5609965,-16.33790165
1730,bignona,hilole,senegal,-2.44218598264168,8,5,1,hh,international,36,NA,12.85643014,-16.67789504
1730,bignona,hilole,senegal,-2.44218598264168,8,5,1,hh,international,120,NA,12.85643014,-16.67789504
1730,bignona,hilole,senegal,-2.44218598264168,8,5,1,hh,international,84,NA,12.85643014,-16.67789504
1730,bignona,hilole,senegal,-2.44218598264168,8,5,1,hh,international,180,1,12.85643014,-16.67789504
1730,bignona,hilole,senegal,-2.44218598264168,8,5,1,hh,international,120,1,12.85643014,-16.67789504
1405,matam,mbaname,senegal,-3.69047046574001,9,1,NA,hh,international,60,NA,NA,NA
1156,nioro,sonkorong,senegal,-2.23600344223632,7,0,NA,NA,NA,NA,NA,13.76929622,-15.58749555
1525,kanel,gouricky samba diome,senegal,-3.76812660142591,11,1,1,hh,international,6,1,15.43737252,-12.9487353
1719,bignona,hilole,senegal,-2.40058448138138,7,2,NA,hh,national,48,NA,12.85643014,-16.67789504
877,fatick,belky,senegal,-4.32647269606761,6,1,1,hh,national,48,1,14.5609965,-16.33790165
869,fatick,beredji de diane,senegal,-4.03992307632655,18,0,NA,NA,NA,NA,NA,NA,NA
1683,bakel,madina ii,senegal,-4.4101683657838,7,0,NA,NA,NA,NA,NA,13.87045621,-13.53422477
874,fatick,beredji de diane,senegal,-4.86765826869396,6,0,NA,NA,NA,NA,NA,NA,NA
396,mbour,thiarene h2,senegal,-4.39879726551618,9,1,1,hh,national,36,1,15.7668346,-13.47659022
1718,bignona,hilole,senegal,-3.04417178985243,8,1,NA,NA,NA,NA,NA,12.85643014,-16.67789504
1758,bakel,senobode,senegal,-4.12050340107485,4,0,NA,NA,NA,NA,NA,14.09665984,-12.93232536
1164,nioro,ndakhar,senegal,-4.07797306187274,7,1,1,hh,national,12,1,13.76929622,-15.58749555
1803,sedhiou,boufaradong,senegal,-3.26391850784877,15,2,NA,hh,national,96,NA,13.22542691,-15.64955829
1803,sedhiou,boufaradong,senegal,-3.26391850784877,15,2,NA,hh,international,216,NA,13.22542691,-15.64955829
1528,kanel,gouriky samba diome,senegal,-3.40493343470576,27,1,NA,hh,international,3,NA,15.43737252,-12.9487353
1796,sedhiou,sare seny diallo,senegal,-3.68778514322368,7,1,NA,hh,national,14,NA,13.08996882,-15.08650342
1161,nioro,sonkorong,senegal,-4.34702650839225,8,1,1,hh,national,34,1,13.76929622,-15.58749555
1801,sedhiou,boufaraghor,senegal,-3.80695466926886,12,1,NA,hh,national,216,NA,13.22542691,-15.64955829
1736,bakel,ndiaye counda,senegal,-4.09058009994752,9,0,1,non-hh,international,NA,1,14.1372415,-15.49080373
875,fatick,beredji de diane,senegal,-3.59987164077313,10,4,1,hh,national,24,1,NA,NA
875,fatick,beredji de diane,senegal,-3.59987164077313,10,4,1,hh,national,24,1,NA,NA
875,fatick,beredji de diane,senegal,-3.59987164077313,10,4,1,hh,national,48,1,NA,NA
875,fatick,beredji de diane,senegal,-3.59987164077313,10,4,1,hh,national,48,1,NA,NA
1728,bignona,hilole,senegal,-3.39195224537264,3,3,NA,hh,international,120,NA,12.85643014,-16.67789504
1728,bignona,hilole,senegal,-3.39195224537264,3,3,NA,hh,national,36,NA,12.85643014,-16.67789504
1728,bignona,hilole,senegal,-3.39195224537264,3,3,NA,hh,national,24,NA,12.85643014,-16.67789504
1452,kanel,gourel yero njiba,senegal,-3.1941524949869,15,0,NA,NA,NA,NA,NA,15.41865156,-13.18384815
1682,bakel,medina ii,senegal,-4.22293118181975,7,0,NA,NA,NA,NA,NA,13.87045621,-13.53422477
1390,matam,mbaname,senegal,-3.27180863067279,12,1,1,hh,national,12,1,NA,NA
1800,sedhiou,boufaraghore,senegal,-3.47128053612487,19,1,1,hh,national,24,1,13.22542691,-15.64955829
1869,podor,fanaye,senegal,-3.67315876431289,9,0,NA,NA,NA,NA,NA,NA,NA
1170,nioro,sonkorong,senegal,-4.08944094680049,9,1,1,hh,international,53,1,13.76929622,-15.58749555
4714,bignona,hilole,senegal,-4.254856094412,10,0,NA,NA,NA,NA,NA,12.85643014,-16.67789504
1688,bakel,gourel aga,senegal,-4.04130172127578,9,1,NA,hh,international,12,NA,14.90671456,-12.46035504
1674,bakel,madina ii,senegal,-4.29541024179325,14,0,NA,NA,NA,NA,NA,13.87045621,-13.53422477
1790,sedhiou,boufaraghore,senegal,-2.96651565416653,3,0,NA,NA,NA,NA,NA,13.22542691,-15.64955829
390,mbour,thiarene h2,senegal,-3.71244263248146,20,3,1,hh,national,72,1,15.7668346,-13.47659022
390,mbour,thiarene h2,senegal,-3.71244263248146,20,3,1,hh,national,15,1,15.7668346,-13.47659022
390,mbour,thiarene h2,senegal,-3.71244263248146,20,3,1,hh,national,1,NA,15.7668346,-13.47659022
1518,kanel,samba mali,senegal,-3.23030000431923,29,2,NA,hh,national,10,NA,15.28333636,-12.96397454
1518,kanel,samba mali,senegal,-3.23030000431923,29,2,NA,hh,national,10,NA,15.28333636,-12.96397454
1686,bignona,kaldeme,senegal,-2.86778783982955,28,3,1,hh,international,24,1,14.14688656,-13.3587062
1686,bignona,kaldeme,senegal,-2.86778783982955,28,3,1,hh,international,36,1,14.14688656,-13.3587062
1686,bignona,kaldeme,senegal,-2.86778783982955,28,3,1,hh,international,3,NA,14.14688656,-13.3587062
1902,podor,mery,senegal,-2.20606239790684,4,0,NA,NA,NA,NA,NA,16.42777753,-14.09801568
1576,ranerou,boko mbarodi,senegal,-4.09702539968781,16,0,NA,NA,NA,NA,NA,15.00226737,-14.67912165
1761,bakel,leva diolfoube,senegal,-2.91955859695348,16,2,NA,hh,international,7,NA,14.09665984,-12.93232536
1761,bakel,leva diolfoube,senegal,-2.91955859695348,16,2,NA,hh,international,48,NA,14.09665984,-12.93232536
1752,bakel,diol foube,senegal,-3.65164239789706,10,0,NA,NA,NA,NA,NA,14.09665984,-12.93232536
1144,kaolack,paymarwolof,senegal,-2.57094177452851,13,1,1,hh,national,168,1,13.86394,-16.14206
1157,nioro,sonkorong,senegal,-3.75407017864196,7,0,NA,NA,NA,NA,NA,13.76929622,-15.58749555
395,mbour,thiarene h2,senegal,-4.12050340107485,14,1,NA,hh,international,144,NA,15.7668346,-13.47659022
1789,sedhiou,sare babou,senegal,-4.37935718669451,11,0,NA,NA,NA,NA,NA,13.21366863,-15.64226666
1799,sedhiou,boufaraghor,senegal,-2.95542192049712,20,0,NA,NA,NA,NA,NA,13.22542691,-15.64955829
1153,nioro,sonkorong,senegal,-2.57531078667465,6,0,NA,NA,NA,NA,NA,13.76929622,-15.58749555
1173,nioro,leona,senegal,-4.48178496743941,12,1,1,hh,national,120,1,13.76929622,-15.58749555
393,mbour,thiarene,senegal,-3.65697396413439,20,2,1,hh,national,5,1,15.7668346,-13.47659022
393,mbour,thiarene,senegal,-3.65697396413439,20,2,1,hh,national,11,1,15.7668346,-13.47659022
1687,bakel,madina ii,senegal,-2.78239381517037,10,2,1,hh,international,113,1,13.87045621,-13.53422477
1687,bakel,madina ii,senegal,-2.78239381517037,10,2,1,hh,international,56,1,13.87045621,-13.53422477
1584,ranerou,womo doro,senegal,-4.67351792947922,7,0,NA,NA,NA,NA,NA,15.00226737,-14.67912165
1165,nioro,ndakhar,senegal,-3.06472560217707,5,2,1,hh,national,36,1,13.76929622,-15.58749555
1165,nioro,ndakhar,senegal,-3.06472560217707,5,2,1,hh,national,84,1,13.76929622,-15.58749555
1158,nioro,ndakar,senegal,-3.65164239789706,12,0,NA,NA,NA,NA,NA,13.76929622,-15.58749555
1160,nioro,sakorong,senegal,-3.6801119541792,13,1,NA,hh,international,120,NA,13.76929622,-15.58749555
1863,podor,fanaye,senegal,-2.52354002955071,10,1,1,hh,national,120,1,NA,NA
872,fatick,belky de diane,senegal,-3.04420259875835,20,2,NA,hh,national,96,NA,14.5609965,-16.33790165
872,fatick,belky de diane,senegal,-3.04420259875835,20,2,NA,hh,national,24,NA,14.5609965,-16.33790165
1757,bakel,sithiou doube,senegal,-3.68270485217142,11,0,NA,NA,NA,NA,NA,14.09665984,-12.93232536
1755,bakel,woyndoucoly,senegal,-3.16222758239464,7,0,NA,NA,NA,NA,NA,14.09665984,-12.93232536
1756,bakel,sinthiou omar lili,senegal,-3.00534372200948,7,0,NA,NA,NA,NA,NA,14.09665984,-12.93232536
1145,kaolack,baymar,senegal,-2.19717537439337,9,1,1,hh,national,118,1,13.95111667,-16.14733245
1805,sedhiou,badinding doulo,senegal,-3.34946476635869,7,1,1,hh,international,48,1,13.11899479,-15.37373823
1805,sedhiou,badinding doulo,senegal,-3.34946476635869,7,1,1,non-hh,international,NA,1,13.11899479,-15.37373823
1152,kaolack,payemar wolof,senegal,-2.20562228559859,15,1,1,hh,national,180,1,13.95111667,-16.14733245
1577,ranerou,wouro alassane g sow,senegal,-2.99721473263938,19,0,NA,NA,NA,NA,NA,15.00226737,-14.67912165
1689,bakel,ndiaye be,senegal,-2.99397262174186,10,1,1,hh,international,24,1,14.90671456,-12.46035504
1690,bakel,sinthiou maboube,senegal,-4.35996919767323,11,1,NA,hh,international,18,NA,14.23,-13.34
1795,sedhiou,sare seny diallo,senegal,-2.17732952986169,8,1,1,hh,national,60,1,13.08996882,-15.08650342
795,mbacke,guede bousso,senegal,-1.50791931269919,7,2,1,hh,national,48,1,14.89820198,-15.86724177
795,mbacke,guede bousso,senegal,-1.50791931269919,7,2,1,hh,national,48,NA,14.89820198,-15.86724177
1675,bakel,maleme hamady seyd,senegal,-3.52196422990217,4,0,NA,NA,NA,NA,NA,14.90671456,-12.46035504
1151,kaolack,payemar wolof,senegal,-1.894997742855,9,1,1,hh,international,216,1,13.95111667,-16.14733245
1762,bakel,leva diolfoube,senegal,-2.19717537439337,9,3,1,hh,international,72,1,14.09665984,-12.93232536
1762,bakel,leva diolfoube,senegal,-2.19717537439337,9,3,1,hh,international,24,NA,14.09665984,-12.93232536
1762,bakel,leva diolfoube,senegal,-2.19717537439337,9,3,1,hh,international,36,NA,14.09665984,-12.93232536
1524,kanel,dirou dirou,senegal,-2.41624982919535,6,4,NA,hh,international,48,NA,15.28333636,-12.96397454
1524,kanel,dirou dirou,senegal,-2.41624982919535,6,4,NA,hh,international,48,NA,15.28333636,-12.96397454
1524,kanel,dirou dirou,senegal,-2.41624982919535,6,4,NA,hh,national,48,NA,15.28333636,-12.96397454
394,mbour,thiarene h2,senegal,-3.63712811960271,14,1,NA,hh,national,36,NA,15.7668346,-13.47659022
1864,podor,fanaye,senegal,-1.79145622860714,7,3,NA,hh,national,36,NA,NA,NA
1864,podor,fanaye,senegal,-1.79145622860714,7,3,NA,hh,national,12,NA,NA,NA
1864,podor,fanaye,senegal,-1.79145622860714,7,3,NA,hh,national,12,NA,NA,NA
1680,bakel,tata,senegal,-4.1771999587261,6,2,NA,hh,international,60,NA,14.09934118,-13.41426652
1713,bignona,hilole,senegal,-3.94423155166841,2,0,NA,NA,NA,NA,NA,12.85643014,-16.67789504
1166,nioro,ndakhar,senegal,-3.57931782844849,2,0,NA,NA,NA,NA,NA,13.76929622,-15.58749555
1763,bakel,leva diolfoube,senegal,-1.72716526573986,8,1,1,hh,international,12,1,14.09665984,-12.93232536
1725,bignona,matate,senegal,-2.38893606102849,8,4,NA,hh,international,36,NA,12.92758641,-16.73593231
1725,bignona,matate,senegal,-2.38893606102849,8,4,NA,hh,international,84,NA,12.92758641,-16.73593231
1725,bignona,matate,senegal,-2.38893606102849,8,4,NA,hh,international,120,NA,12.92758641,-16.73593231
1725,bignona,matate,senegal,-2.38893606102849,8,4,NA,hh,international,120,NA,12.92758641,-16.73593231
1676,bakel,gourel ndiaybe,senegal,-4.34702650839225,8,0,NA,NA,NA,NA,NA,14.70299833,-12.3344197
1855,podor,fanaye,senegal,-3.38841960013127,8,0,NA,NA,NA,NA,NA,NA,NA
1169,nioro,sonkorong,senegal,-3.26576909664251,9,0,NA,NA,NA,NA,NA,13.76929622,-15.58749555
1797,sedhiou,sare demba,senegal,-3.68242753208615,21,0,NA,NA,NA,NA,NA,13.31917054,-15.51673405
388,mbour,thiarene h2,senegal,-2.74202496721998,14,0,NA,NA,NA,NA,NA,15.7668346,-13.47659022
1723,bignona,kouba,senegal,-2.39781104796402,6,2,1,hh,national,240,1,12.86870668,-16.64374447
1723,bignona,kouba,senegal,-2.39781104796402,6,2,1,hh,national,180,1,12.86870668,-16.64374447
1150,kaolack,paymar,senegal,-1.70090746999067,28,6,1,hh,international,34,NA,13.95111667,-16.14733245
1150,kaolack,paymar,senegal,-1.70090746999067,28,6,1,hh,international,76,1,13.95111667,-16.14733245
1150,kaolack,paymar,senegal,-1.70090746999067,28,6,1,hh,international,14,1,13.95111667,-16.14733245
1150,kaolack,paymar,senegal,-1.70090746999067,28,6,1,hh,international,54,1,13.95111667,-16.14733245
1150,kaolack,paymar,senegal,-1.70090746999067,28,6,1,hh,international,27,NA,13.95111667,-16.14733245
1150,kaolack,paymar,senegal,-1.70090746999067,28,6,1,hh,international,16,1,13.95111667,-16.14733245
1715,bignona,hilole,senegal,-3.4363271800503,5,0,NA,NA,NA,NA,NA,12.85643014,-16.67789504
1717,bignona,kouba,senegal,-3.63601438609975,8,0,NA,NA,NA,NA,NA,12.86870668,-16.64374447
1685,bakel,tata,senegal,-3.71478425528861,17,1,NA,hh,international,120,NA,14.09934118,-13.41426652
1159,nioro,ndakar,senegal,-2.22306075295534,10,0,NA,NA,NA,NA,NA,13.76929622,-15.58749555
1764,bakel,woyndoul coly,senegal,-4.71234599732217,12,1,NA,hh,international,12,NA,14.09665984,-12.93232536
1678,bakel,diare cede,senegal,-3.81832576953648,14,0,NA,NA,NA,NA,NA,14.90671456,-12.46035504
1163,nioro,leona,senegal,-3.18007002730275,23,5,1,hh,international,72,1,13.76929622,-15.58749555
1163,nioro,leona,senegal,-3.18007002730275,23,5,1,hh,national,14,1,13.76929622,-15.58749555
1163,nioro,leona,senegal,-3.18007002730275,23,5,1,hh,national,36,1,13.76929622,-15.58749555
1163,nioro,leona,senegal,-3.18007002730275,23,5,1,hh,international,48,1,13.76929622,-15.58749555
1163,nioro,leona,senegal,-3.18007002730275,23,5,1,hh,national,48,1,13.76929622,-15.58749555
1162,nioro,sonkorong,senegal,-3.02198637769839,15,3,1,hh,national,12,NA,13.76929622,-15.58749555
1162,nioro,sonkorong,senegal,-3.02198637769839,15,3,1,hh,national,72,1,13.76929622,-15.58749555
1162,nioro,sonkorong,senegal,-3.02198637769839,15,3,1,hh,national,120,1,13.76929622,-15.58749555
1806,sedhiou,bougna samba diallo,senegal,-3.22694102879956,11,1,1,hh,international,60,1,13.06056704,-15.63748198
1149,kaolack,paymar,senegal,-2.99351682141624,22,2,NA,hh,international,111,NA,13.95111667,-16.14733245
1149,kaolack,paymar,senegal,-2.99351682141624,22,2,NA,hh,international,156,NA,13.95111667,-16.14733245
1510,kanel,samba mali,senegal,-4.13596865245781,11,0,NA,NA,NA,NA,NA,15.28333636,-12.96397454
1381,matam,founde samba mali,senegal,-3.49210402390149,9,0,NA,NA,NA,NA,NA,15.65365113,-13.25520908
1684,bakel,,senegal,-3.16842160694987,14,1,1,hh,international,12,1,NA,NA
1379,matam,fonde samba mali,senegal,-4.10198200912105,15,0,1,non-hh,international,NA,1,15.65365113,-13.25520908
1753,bakel,leva diolfoube,senegal,-3.12664162544921,16,1,NA,NA,NA,NA,NA,14.09665984,-12.93232536
1147,kaolack,paye mare amary ba,senegal,-1.82843534083852,18,1,1,hh,international,21,1,13.95111667,-16.14733245
1720,bignona,kouba,senegal,-3.13634220383268,13,1,1,hh,national,18,1,12.86870668,-16.64374447
1792,sedhiou,boufaraghor,senegal,-3.66301349816468,10,0,NA,NA,NA,NA,NA,13.22542691,-15.64955829
1142,kaolack,payemar abdoulaye,senegal,-2.86667205114181,6,1,NA,NA,NA,NA,NA,13.95111667,-16.14733245
1754,bakel,sinthiou body,senegal,-3.16222758239464,14,0,NA,NA,NA,NA,NA,14.09665984,-12.93232536
1760,bakel,leva diavabel,senegal,-2.36801887290235,13,2,1,hh,international,108,1,14.09665984,-12.93232536
1760,bakel,leva diavabel,senegal,-2.36801887290235,13,2,1,hh,international,14,NA,14.09665984,-12.93232536
1378,matam,fonde samba mali,senegal,-4.81225833056175,10,0,NA,NA,NA,NA,NA,15.65365113,-13.25520908
1743,bakel,moudery,senegal,-3.53279079368701,25,1,NA,hh,national,24,NA,15.06745915,-12.5787737
1759,bakel,lena diolfoude,senegal,-3.43609827374781,24,1,1,hh,international,120,1,14.09665984,-12.93232536
1380,matam,fonde samba mali,senegal,-5.79953189692474,9,0,NA,NA,NA,NA,NA,15.65365113,-13.25520908
1168,nioro,sonkorong,senegal,-1.71144687668833,20,1,1,hh,international,120,1,13.76929622,-15.58749555
1168,nioro,sonkorong,senegal,-1.71144687668833,20,1,1,non-hh,international,NA,1,13.76929622,-15.58749555
1673,bakel,tata,senegal,-4.37134029794085,13,1,1,hh,international,84,1,14.09934118,-13.41426652
1681,bakel,kaldeme,senegal,-2.26533981697238,19,2,1,hh,national,240,1,14.90671456,-12.46035504
1681,bakel,kaldeme,senegal,-2.26533981697238,19,2,1,hh,international,2,NA,14.90671456,-12.46035504
1515,kanel,dirou dirou,senegal,-3.67854472530186,13,1,NA,NA,NA,NA,NA,15.28333636,-12.96397454
1527,kanel,gouriki samba diom,senegal,-3.60477139640026,17,4,1,hh,national,108,NA,15.43737252,-12.9487353
1527,kanel,gouriki samba diom,senegal,-3.60477139640026,17,4,1,hh,international,12,NA,15.43737252,-12.9487353
1527,kanel,gouriki samba diom,senegal,-3.60477139640026,17,4,1,hh,national,72,NA,15.43737252,-12.9487353
1527,kanel,gouriki samba diom,senegal,-3.60477139640026,17,4,1,hh,international,264,1,15.43737252,-12.9487353
1616,matam,wouro adama,senegal,-3.86365122692012,18,0,NA,NA,NA,NA,NA,15.54077403,-13.24904558
1804,sedhiou,badeding,senegal,-3.66951088770537,7,1,1,hh,international,24,1,13.11899479,-15.37373823
1899,podor,sourboty,senegal,-2.46777267746787,3,0,NA,NA,NA,NA,NA,16.22157694,-14.05861088
1136,kaolack,payemar wolof,senegal,-3.08902176295505,5,1,1,hh,national,120,1,13.95111667,-16.14733245
1854,podor,fanaye,senegal,-2.3203505289201,6,0,NA,NA,NA,NA,NA,NA,NA
1132,kaolack,thiakho djigane,senegal,-2.27483151007927,14,0,NA,NA,NA,NA,NA,13.99933823,-16.17799307
1137,kaolack,payemar diouf,senegal,-2.05031001422679,12,0,NA,NA,NA,NA,NA,13.95111667,-16.14733245
1597,kanel,sorry,senegal,-4.09954382304021,3,1,1,hh,national,36,1,NA,NA
1597,kanel,sorry,senegal,-4.09954382304021,3,1,1,non-hh,international,NA,1,NA,NA
1716,bignona,hilole,senegal,-2.51318587812593,16,1,NA,hh,national,156,NA,12.85643014,-16.67789504
1722,bignona,kuba,senegal,-2.41999851530285,5,1,NA,hh,national,36,NA,12.86870668,-16.64374447
1726,bignona,hilole,senegal,-3.03178057491638,16,1,NA,hh,national,60,NA,12.85643014,-16.67789504
712,tiwaouane,khandane,senegal,-1.12539258344421,11,4,1,hh,national,24,1,NA,NA
712,tiwaouane,khandane,senegal,-1.12539258344421,11,4,1,hh,national,24,1,NA,NA
712,tiwaouane,khandane,senegal,-1.12539258344421,11,4,1,hh,national,24,1,NA,NA
712,tiwaouane,khandane,senegal,-1.12539258344421,11,4,1,hh,international,120,1,NA,NA
915,bambeye,ndiayalla,senegal,-3.11045682527071,6,0,NA,NA,NA,NA,NA,14.97599298,-16.44924477
1535,kanel,yirla,senegal,-3.58535736247878,10,1,NA,hh,national,6,NA,NA,NA
1735,bakel,mouderi,senegal,-3.70833895554832,4,0,NA,NA,NA,NA,NA,15.06857796,-12.59097186
386,mbour,thiarene h2,senegal,-3.03345426262613,17,0,NA,NA,NA,NA,NA,15.7668346,-13.47659022
1679,bakel,sinthiou maboude,senegal,-2.95091845127514,6,0,NA,NA,NA,NA,NA,14.27579465,-12.80623101
